subject	../../../mgi_import_qc/11_11_2021/go_cam_mgi_file1.gpad	../../../mgi_import_qc/11_11_2021/noctua_merged_file2.gpad
MGI:1924185	3	0
MGI:1924189	3	0
MGI:1924191	3	0
MGI:1924196	3	0
MGI:1924198	1	0
MGI:1924199	3	0
MGI:1924200	3	0
MGI:1924206	3	0
MGI:1924207	3	0
MGI:1924208	3	0
MGI:1924211	3	0
MGI:1924213	3	0
MGI:1924214	3	0
MGI:1924218	3	0
MGI:1924223	2	0
MGI:1924225	3	0
MGI:1924232	1	0
MGI:1924240	3	0
MGI:1924241	3	0
MGI:1924242	3	0
MGI:1924243	3	0
MGI:1924245	3	0
MGI:1924246	3	0
MGI:1924247	3	0
MGI:1924248	3	0
MGI:1924251	3	0
MGI:1924252	3	0
MGI:1924259	3	0
MGI:1924262	3	0
MGI:1924264	3	0
MGI:1924265	2	0
MGI:1924267	3	0
MGI:1924271	3	0
MGI:1924274	3	0
MGI:1924277	3	0
MGI:1924278	3	0
MGI:1924280	3	0
MGI:1924282	3	0
MGI:1924283	3	0
MGI:1924284	2	0
MGI:1924286	3	0
MGI:1924293	3	0
MGI:1924294	10	8
MGI:1924298	12	11
MGI:1924299	3	0
MGI:1924305	4	3
MGI:1924306	3	0
MGI:1924308	1	0
MGI:1924309	3	0
MGI:1924312	3	0
MGI:1924313	3	0
MGI:1924315	1	0
MGI:1924316	3	0
MGI:1924317	2	0
MGI:1924318	3	0
MGI:1924319	3	0
MGI:1924320	3	0
MGI:1924322	3	0
MGI:1924327	3	0
MGI:1924332	3	0
MGI:1924333	3	0
MGI:1924338	3	0
MGI:1924339	3	0
MGI:1924340	3	0
MGI:1924343	3	0
MGI:1924345	3	0
MGI:1924346	3	0
MGI:1924353	3	0
MGI:1924356	1	0
MGI:1924362	3	0
MGI:1924364	3	0
MGI:1924365	3	0
MGI:1924370	3	0
MGI:1924373	3	0
MGI:1924374	3	0
MGI:1924376	3	0
MGI:1924377	3	0
MGI:1924382	3	0
MGI:1924385	3	0
MGI:1924386	3	2
MGI:1924398	3	0
MGI:1924403	3	0
MGI:1924410	3	0
MGI:1924412	3	0
MGI:1924413	3	0
MGI:1924414	3	0
MGI:1924416	3	0
MGI:1924417	3	0
MGI:1924418	3	0
MGI:1924419	3	0
MGI:1924421	3	0
MGI:1924423	3	0
MGI:1924428	3	0
MGI:1924430	3	0
MGI:1924434	1	0
MGI:1924438	3	0
MGI:1924439	3	0
MGI:1924441	3	0
MGI:1924443	3	0
MGI:1924444	3	0
MGI:1924448	3	0
MGI:1924451	3	0
MGI:1924453	3	0
MGI:1924457	3	0
MGI:1924459	3	0
MGI:1924460	3	0
MGI:1924465	3	0
MGI:1924466	3	0
MGI:1924470	3	0
MGI:1924473	3	0
MGI:1924475	3	0
MGI:1924476	3	0
MGI:1924477	3	0
MGI:1924478	3	0
MGI:1924480	3	0
MGI:1924483	2	0
MGI:1924486	2	1
MGI:1924488	1	0
MGI:1924489	2	0
MGI:1924491	3	0
MGI:1924494	3	0
MGI:1924495	3	0
MGI:1924496	3	0
MGI:1924497	3	0
MGI:1924498	3	0
MGI:1924500	3	0
MGI:1924501	3	0
MGI:1924502	3	0
MGI:1924503	3	0
MGI:1924504	1	0
MGI:1924505	3	0
MGI:1924507	3	0
MGI:1924508	3	0
MGI:1924511	3	0
MGI:1924515	3	0
MGI:1924516	3	0
MGI:1924517	3	0
MGI:1924519	3	0
MGI:1924520	3	0
MGI:1924521	3	0
MGI:1924522	3	0
MGI:1924523	3	0
MGI:1924526	3	0
MGI:1924528	3	0
MGI:1924529	3	0
MGI:1924530	3	0
MGI:1924533	3	0
MGI:1924535	3	0
MGI:1924538	3	0
MGI:1924539	3	0
MGI:1924540	3	0
MGI:1924541	3	0
MGI:1924544	3	0
MGI:1924546	3	0
MGI:1924551	3	0
MGI:1924552	3	0
MGI:1924554	3	0
MGI:1924558	1	0
MGI:1924561	3	0
MGI:1924562	3	0
MGI:1924565	3	0
MGI:1924566	3	0
MGI:1924568	3	0
MGI:1924569	3	0
MGI:1924578	3	0
MGI:1924579	3	1
MGI:1924580	3	0
MGI:1924581	3	0
MGI:1924582	3	0
MGI:1924583	3	0
MGI:1924586	3	0
MGI:1924588	3	0
MGI:1924589	3	0
MGI:1924590	3	0
MGI:1924591	3	0
MGI:1924597	3	0
MGI:1924598	3	0
MGI:1924602	3	0
MGI:1924603	3	0
MGI:1924606	3	0
MGI:1924608	3	0
MGI:1924609	3	0
MGI:1924611	3	0
MGI:1924612	3	0
MGI:1924613	3	0
MGI:1924615	3	0
MGI:1924616	3	0
MGI:1924618	3	0
MGI:1924619	3	0
MGI:1924620	3	0
MGI:1924624	3	0
MGI:1924625	3	0
MGI:1924626	3	0
MGI:1924628	3	0
MGI:1924631	3	0
MGI:1924632	3	0
MGI:1924633	3	0
MGI:1924634	3	0
MGI:1924635	3	0
MGI:1924638	3	0
MGI:1924639	3	0
MGI:1924640	3	0
MGI:1924641	3	0
MGI:1924643	3	0
MGI:1924644	3	0
MGI:1924648	3	0
MGI:1924650	3	0
MGI:1924651	3	0
MGI:1924652	3	0
MGI:1924656	3	0
MGI:1924658	3	0
MGI:1924659	3	0
MGI:1924660	3	0
MGI:1924662	2	0
MGI:1924664	3	0
MGI:1924665	3	0
MGI:1924667	3	0
MGI:1924668	3	0
MGI:1924670	3	0
MGI:1924671	3	0
MGI:1924672	3	1
MGI:1924675	3	0
MGI:1924676	3	0
MGI:1924677	3	0
MGI:1924678	3	0
MGI:1924680	3	0
MGI:1924681	3	0
MGI:1924682	3	0
MGI:1924683	3	0
MGI:1924685	3	0
MGI:1924686	3	0
MGI:1924687	3	0
MGI:1924689	3	0
MGI:1924690	3	0
MGI:1924691	3	0
MGI:1924692	3	0
MGI:1924695	3	0
MGI:1924697	3	0
MGI:1924699	3	0
MGI:1924700	3	0
MGI:1924701	3	0
MGI:1924703	3	0
MGI:1924709	1	0
MGI:1924710	3	0
MGI:1924713	3	0
MGI:1924715	3	0
MGI:1924718	3	0
MGI:1924719	3	0
MGI:1924720	3	0
MGI:1924722	3	0
MGI:1924725	3	0
MGI:1924726	3	0
MGI:1924731	2	0
MGI:1924732	3	0
MGI:1924737	3	0
MGI:1924742	3	0
MGI:1924745	3	0
MGI:1924752	3	0
MGI:1924756	3	0
MGI:1924758	3	0
MGI:1924759	3	0
MGI:1924760	3	0
MGI:1924761	3	0
MGI:1924766	3	0
MGI:1924768	3	0
MGI:1924772	3	0
MGI:1924774	3	0
MGI:1924775	3	0
MGI:1924776	3	0
MGI:1924778	3	0
MGI:1924779	3	0
MGI:1924782	1	0
MGI:1924783	3	0
MGI:1924785	1	0
MGI:1924788	3	0
MGI:1924792	2	0
MGI:1924793	3	0
MGI:1924794	3	0
MGI:1924796	3	0
MGI:1924797	3	0
MGI:1924798	3	0
MGI:1924799	3	0
MGI:1924804	3	0
MGI:1924807	3	0
MGI:1924808	3	0
MGI:1924810	3	0
MGI:1924814	3	0
MGI:1924818	3	0
MGI:1924820	3	0
MGI:1924830	3	0
MGI:1924833	11	9
MGI:1924834	1	0
MGI:1924838	3	0
MGI:1924842	3	0
MGI:1924844	3	0
MGI:1924845	3	2
MGI:1924848	3	0
MGI:1924849	3	0
MGI:1924851	3	0
MGI:1924852	3	0
MGI:1924858	3	0
MGI:1924859	9	0
MGI:1924860	3	0
MGI:1924862	3	0
MGI:1924864	3	0
MGI:1924865	3	0
MGI:1924868	3	0
MGI:1924870	3	0
MGI:1924871	3	0
MGI:1924873	3	0
MGI:1924875	3	0
MGI:1924877	1	0
MGI:1924878	3	0
MGI:1924881	3	0
MGI:1924882	1	0
MGI:1924887	3	0
MGI:1924889	3	0
MGI:1924890	3	0
MGI:1924892	3	0
MGI:1924894	1	0
MGI:1924895	3	0
MGI:1924896	3	0
MGI:1924897	7	6
MGI:1924901	3	0
MGI:1924903	3	0
MGI:1924904	3	0
MGI:1924906	3	0
MGI:1924908	1	0
MGI:1924911	3	0
MGI:1924912	3	0
MGI:1924915	3	0
MGI:1924917	3	0
MGI:1924918	3	0
MGI:1924919	1	0
MGI:1924921	3	0
MGI:1924923	1	0
MGI:1924930	3	0
MGI:1924938	3	0
MGI:1924939	1	0
MGI:1924946	3	0
MGI:1924948	3	0
MGI:1924949	3	0
MGI:1924950	3	0
MGI:1924951	1	0
MGI:1924952	3	0
MGI:1924953	3	0
MGI:1924954	1	0
MGI:1924957	3	0
MGI:1924958	3	0
MGI:1924960	3	0
MGI:1924967	3	0
MGI:1924969	3	0
MGI:1924970	3	0
MGI:1924973	3	0
MGI:1924974	3	0
MGI:1924976	3	0
MGI:1924979	3	0
MGI:1924981	3	0
MGI:1924983	3	0
MGI:1924986	3	0
MGI:1924988	3	0
MGI:1924990	3	0
MGI:1924991	3	0
MGI:1924992	3	0
MGI:1924996	3	0
MGI:1924997	3	0
MGI:1924998	3	0
MGI:1924999	3	0
MGI:1925000	3	0
MGI:1925001	3	0
MGI:1925003	3	0
MGI:1925005	3	0
MGI:1925006	3	0
MGI:1925010	3	0
MGI:1925011	3	0
MGI:1925012	3	0
MGI:1925013	2	0
MGI:1925018	3	0
MGI:1925020	3	0
MGI:1925025	3	0
MGI:1925026	3	0
MGI:1925028	3	0
MGI:1925029	3	0
MGI:1925033	3	0
MGI:1925038	3	0
MGI:1925039	3	0
MGI:1925041	3	0
MGI:1925042	3	0
MGI:1925045	3	0
MGI:1925048	3	0
MGI:1925051	3	0
MGI:1925052	3	0
MGI:1925053	3	0
MGI:1925054	3	0
MGI:1925056	3	0
MGI:1925057	3	0
MGI:1925060	3	0
MGI:1925062	3	0
MGI:1925063	3	0
MGI:1925065	3	0
MGI:1925066	3	0
MGI:1925067	3	0
MGI:1925070	3	0
MGI:1925071	3	0
MGI:1925072	3	0
MGI:1925075	3	0
MGI:1925076	1	0
MGI:1925077	3	0
MGI:1925079	3	0
MGI:1925080	3	0
MGI:1925082	4	3
MGI:1925083	3	0
MGI:1925084	3	0
MGI:1925085	3	0
MGI:1925087	3	0
MGI:1925088	3	0
MGI:1925089	3	0
MGI:1925091	3	0
MGI:1925092	3	0
MGI:1925093	3	0
MGI:1925096	3	0
MGI:1925097	3	0
MGI:1925099	3	0
MGI:1925100	3	0
MGI:1925101	3	0
MGI:1925102	3	0
MGI:1925104	3	0
MGI:1925105	3	0
MGI:1925106	3	0
MGI:1925109	3	0
MGI:1925110	3	0
MGI:1925113	3	0
MGI:1925114	3	0
MGI:1925116	3	0
MGI:1925117	3	0
MGI:1925119	3	0
MGI:1925120	3	0
MGI:1925126	3	0
MGI:1925127	3	0
MGI:1925128	3	0
MGI:1925129	3	0
MGI:1925130	3	0
MGI:1925131	3	0
MGI:1925133	3	0
MGI:1925134	3	0
MGI:1925137	3	0
MGI:1925140	3	0
MGI:1925142	3	0
MGI:1925146	3	0
MGI:1925148	3	0
MGI:1925149	3	0
MGI:1925150	3	0
MGI:1925154	3	0
MGI:1925157	3	0
MGI:1925158	3	0
MGI:1925161	3	0
MGI:1925163	3	0
MGI:1925164	2	0
MGI:1925167	3	0
MGI:1925168	3	0
MGI:1925169	3	0
MGI:1925170	3	0
MGI:1925171	3	0
MGI:1925172	3	0
MGI:1925173	3	0
MGI:1925174	3	0
MGI:1925175	3	0
MGI:1925184	3	0
MGI:1925187	3	0
MGI:1925188	1	0
MGI:1925190	3	0
MGI:1925191	3	0
MGI:1925192	3	0
MGI:1925197	3	0
MGI:1925198	3	0
MGI:1925199	3	0
MGI:1925203	3	0
MGI:1925204	3	0
MGI:1925206	3	0
MGI:1925208	3	0
MGI:1925211	3	0
MGI:1925215	3	0
MGI:1925217	3	0
MGI:1925218	3	0
MGI:1925219	1	0
MGI:1925220	3	0
MGI:1925221	3	0
MGI:1925222	3	0
MGI:1925223	3	0
MGI:1925229	3	0
MGI:1925232	3	0
MGI:1925233	3	0
MGI:1925234	3	0
MGI:1925235	3	0
MGI:1925238	3	0
MGI:1925240	3	0
MGI:1925241	3	0
MGI:1925242	3	0
MGI:1925245	3	0
MGI:1925246	2	0
MGI:1925252	3	0
MGI:1925254	3	0
MGI:1925257	3	0
MGI:1925259	3	0
MGI:1925260	3	0
MGI:1925261	3	0
MGI:1925262	3	0
MGI:1925263	3	0
MGI:1925264	3	0
MGI:1925265	3	0
MGI:1925266	3	0
MGI:1925267	3	0
MGI:1925269	3	0
MGI:1925271	3	0
MGI:1925273	3	0
MGI:1925274	3	0
MGI:1925275	3	0
MGI:1925276	3	0
MGI:1925277	3	0
MGI:1925278	3	0
MGI:1925279	3	0
MGI:1925280	3	0
MGI:1925281	3	0
MGI:1925283	3	0
MGI:1925284	3	0
MGI:1925286	3	0
MGI:1925287	3	0
MGI:1925289	3	0
MGI:1925290	3	0
MGI:1925291	3	0
MGI:1925292	3	0
MGI:1925293	3	0
MGI:1925294	3	0
MGI:1925295	3	0
MGI:1925296	3	0
MGI:1925298	3	0
MGI:1925299	3	0
MGI:1925300	3	0
MGI:1925301	3	0
MGI:1925304	3	0
MGI:1925305	3	0
MGI:1925306	3	0
MGI:1925307	3	0
MGI:1925308	3	0
MGI:1925309	3	0
MGI:1925310	3	0
MGI:1925312	3	0
MGI:1925317	3	0
MGI:1925318	3	0
MGI:1925320	3	0
MGI:1925321	3	0
MGI:1925322	3	0
MGI:1925323	3	0
MGI:1925324	3	0
MGI:1925328	3	0
MGI:1925329	3	0
MGI:1925330	3	0
MGI:1925332	3	0
MGI:1925335	3	0
MGI:1925336	3	0
MGI:1925337	3	0
MGI:1925338	3	0
MGI:1925341	3	0
MGI:1925342	1	0
MGI:1925345	3	0
MGI:1925350	2	0
MGI:1925351	3	0
MGI:1925352	3	0
MGI:1925353	3	0
MGI:1925354	3	0
MGI:1925356	3	0
MGI:1925357	2	0
MGI:1925358	3	0
MGI:1925359	3	0
MGI:1925360	3	0
MGI:1925361	3	0
MGI:1925362	3	0
MGI:1925363	3	0
MGI:1925364	3	0
MGI:1925365	3	0
MGI:1925366	3	0
MGI:1925367	3	0
MGI:1925368	2	0
MGI:1925369	3	0
MGI:1925370	3	0
MGI:1925371	1	0
MGI:1925372	3	0
MGI:1925373	3	0
MGI:1925374	1	0
MGI:1925377	3	0
MGI:1925378	12	3
MGI:1925379	3	0
MGI:1925381	3	0
MGI:1925382	3	0
MGI:1925385	3	0
MGI:1925386	3	0
MGI:1925387	3	0
MGI:1925389	3	0
MGI:1925391	3	0
MGI:1925395	3	0
MGI:1925396	3	0
MGI:1925397	3	0
MGI:1925398	3	0
MGI:1925400	3	0
MGI:1925401	3	0
MGI:1925404	3	0
MGI:1925406	3	0
MGI:1925408	3	0
MGI:1925410	3	0
MGI:1925412	3	0
MGI:1925413	3	0
MGI:1925414	3	0
MGI:1925415	3	0
MGI:1925417	3	0
MGI:1925418	3	0
MGI:1925419	3	0
MGI:1925420	3	0
MGI:1925421	3	0
MGI:1925422	3	0
MGI:1925424	1	0
MGI:1925426	3	0
MGI:1925428	3	0
MGI:1925429	3	0
MGI:1925430	3	0
MGI:1925431	3	0
MGI:1925432	3	0
MGI:1925433	3	0
MGI:1925434	3	0
MGI:1925437	3	0
MGI:1925438	3	0
MGI:1925439	3	0
MGI:1925441	3	0
MGI:1925442	3	0
MGI:1925443	3	0
MGI:1925444	3	0
MGI:1925445	3	0
MGI:1925446	3	0
MGI:1925447	3	0
MGI:1925448	3	0
MGI:1925449	3	0
MGI:1925450	3	0
MGI:1925451	3	0
MGI:1925452	3	0
MGI:1925453	3	0
MGI:1925454	3	0
MGI:1925456	3	0
MGI:1925457	3	0
MGI:1925459	3	0
MGI:1925460	3	0
MGI:1925461	3	0
MGI:1925462	3	0
MGI:1925463	3	0
MGI:1925464	3	0
MGI:1925465	3	0
MGI:1925466	3	0
MGI:1925467	3	0
MGI:1925468	3	0
MGI:1925469	3	0
MGI:1925471	3	0
MGI:1925473	3	0
MGI:1925474	3	0
MGI:1925475	3	0
MGI:1925476	3	0
MGI:1925478	3	0
MGI:1925479	3	0
MGI:1925480	3	0
MGI:1925482	1	0
MGI:1925483	3	0
MGI:1925486	3	0
MGI:1925487	3	0
MGI:1925488	3	0
MGI:1925489	3	0
MGI:1925493	3	0
MGI:1925495	3	0
MGI:1925498	2	1
MGI:1925500	3	0
MGI:1925502	3	0
MGI:1925504	3	0
MGI:1925505	3	0
MGI:1925506	3	0
MGI:1925507	3	0
MGI:1925508	3	0
MGI:1925513	3	0
MGI:1925515	3	0
MGI:1925516	1	0
MGI:1925518	3	0
MGI:1925519	3	0
MGI:1925521	3	0
MGI:1925524	3	0
MGI:1925526	3	0
MGI:1925527	3	0
MGI:1925529	3	0
MGI:1925530	3	0
MGI:1925532	3	0
MGI:1925535	3	0
MGI:1925538	3	0
MGI:1925541	3	0
MGI:1925547	3	0
MGI:1925548	3	0
MGI:1925549	3	0
MGI:1925551	3	0
MGI:1925554	1	0
MGI:1925555	3	0
MGI:1925556	1	0
MGI:1925558	1	0
MGI:1925562	3	0
MGI:1925563	3	0
MGI:1925569	3	0
MGI:1925573	3	0
MGI:1925574	3	0
MGI:1925576	3	0
MGI:1925578	3	0
MGI:1925579	3	0
MGI:1925582	3	0
MGI:1925585	3	0
MGI:1925588	3	0
MGI:1925591	3	0
MGI:1925593	3	0
MGI:1925598	3	0
MGI:1925599	3	0
MGI:1925600	3	0
MGI:1925603	3	0
MGI:1925604	3	1
MGI:1925613	3	0
MGI:1925614	3	0
MGI:1925615	3	0
MGI:1925625	3	0
MGI:1925627	3	0
MGI:1925628	3	0
MGI:1925630	3	0
MGI:1925631	3	0
MGI:1925632	3	0
MGI:1925634	3	0
MGI:1925635	3	0
MGI:1925641	3	0
MGI:1925643	3	0
MGI:1925646	3	0
MGI:1925648	3	0
MGI:1925651	3	0
MGI:1925652	3	0
MGI:1925653	3	0
MGI:1925656	3	0
MGI:1925658	3	0
MGI:1925659	3	0
MGI:1925660	3	0
MGI:1925661	3	0
MGI:1925664	3	0
MGI:1925665	3	0
MGI:1925667	3	0
MGI:1925669	3	0
MGI:1925670	3	0
MGI:1925671	3	0
MGI:1925672	3	0
MGI:1925673	3	0
MGI:1925674	3	0
MGI:1925675	3	0
MGI:1925680	3	0
MGI:1925683	3	0
MGI:1925684	3	0
MGI:1925685	3	0
MGI:1925686	3	0
MGI:1925688	3	0
MGI:1925689	3	0
MGI:1925691	3	0
MGI:1925693	3	0
MGI:1925694	1	0
MGI:1925695	3	0
MGI:1925696	3	0
MGI:1925698	3	0
MGI:1925701	3	0
MGI:1925702	3	0
MGI:1925704	3	0
MGI:1925706	3	0
MGI:1925707	3	0
MGI:1925708	3	0
MGI:1925710	3	0
MGI:1925711	3	0
MGI:1925713	3	0
MGI:1925715	3	0
MGI:1925717	3	0
MGI:1925720	3	0
MGI:1925721	3	0
MGI:1925727	3	0
MGI:1925729	3	0
MGI:1925731	3	0
MGI:1925735	3	0
MGI:1925736	3	0
MGI:1925738	3	0
MGI:1925741	3	0
MGI:1925746	3	0
MGI:1925748	3	0
MGI:1925749	3	0
MGI:1925750	3	0
MGI:1925751	2	0
MGI:1925752	1	0
MGI:1925753	3	0
MGI:1925758	3	0
MGI:1925761	3	0
MGI:1925768	3	0
MGI:1925770	3	0
MGI:1925771	3	0
MGI:1925774	3	0
MGI:1925775	3	0
MGI:1925777	3	0
MGI:1925781	3	0
MGI:1925782	3	0
MGI:1925784	3	0
MGI:1925785	3	0
MGI:1925786	3	0
MGI:1925787	3	0
MGI:1925791	2	0
MGI:1925794	3	0
MGI:1925795	3	0
MGI:1925797	3	0
MGI:1925800	3	0
MGI:1925801	3	0
MGI:1925803	3	0
MGI:1925806	3	0
MGI:1925807	3	0
MGI:1925814	3	0
MGI:1925816	3	0
MGI:1925817	3	0
MGI:1925818	3	0
MGI:1925819	3	0
MGI:1925820	3	0
MGI:1925821	3	0
MGI:1925822	3	0
MGI:1925823	3	0
MGI:1925824	3	0
MGI:1925826	3	0
MGI:1925829	3	0
MGI:1925830	3	0
MGI:1925842	3	0
MGI:1925843	2	0
MGI:1925844	3	0
MGI:1925848	3	0
MGI:1925849	3	0
MGI:1925853	3	0
MGI:1925854	3	0
MGI:1925857	3	0
MGI:1925861	3	0
MGI:1925862	3	0
MGI:1925864	3	0
MGI:1925865	3	0
MGI:1925866	3	0
MGI:1925873	3	0
MGI:1925874	3	0
MGI:1925877	3	0
MGI:1925878	3	0
MGI:1925879	3	0
MGI:1925880	3	0
MGI:1925882	3	0
MGI:1925883	3	0
MGI:1925885	3	0
MGI:1925886	3	0
MGI:1925888	3	0
MGI:1925889	3	0
MGI:1925890	3	0
MGI:1925891	3	0
MGI:1925892	3	0
MGI:1925893	3	0
MGI:1925898	3	0
MGI:1925902	3	0
MGI:1925904	3	0
MGI:1925916	3	0
MGI:1925917	3	0
MGI:1925922	3	0
MGI:1925930	3	0
MGI:1925931	3	0
MGI:1925933	3	0
MGI:1925935	3	0
MGI:1925940	3	0
MGI:1925941	3	1
MGI:1925942	3	0
MGI:1925943	3	0
MGI:1925945	3	0
MGI:1925948	3	0
MGI:1925956	3	0
MGI:1925961	3	0
MGI:1925962	3	0
MGI:1925963	3	0
MGI:1925965	3	0
MGI:1925967	3	0
MGI:1925968	3	0
MGI:1925969	3	0
MGI:1925970	3	0
MGI:1925971	3	0
MGI:1925973	3	0
MGI:1925974	3	0
MGI:1925980	3	0
MGI:1925982	3	0
MGI:1925983	3	0
MGI:1925984	3	0
MGI:1925987	3	0
MGI:1925989	3	0
MGI:1925991	3	0
MGI:1925992	3	0
MGI:1925993	3	0
MGI:1925994	3	0
MGI:1925995	3	0
MGI:1925998	2	0
MGI:1925999	3	0
MGI:1926003	1	0
MGI:1926004	2	0
MGI:1926005	3	0
MGI:1926008	3	0
MGI:1926012	3	0
MGI:1926019	3	0
MGI:1926020	2	0
MGI:1926022	3	0
MGI:1926023	3	0
MGI:1926024	3	0
MGI:1926027	2	0
MGI:1926029	2	0
MGI:1926030	3	0
MGI:1926032	3	0
MGI:1926036	3	0
MGI:1926037	2	0
MGI:1926038	3	0
MGI:1926039	5	4
MGI:1926040	3	0
MGI:1926042	3	0
MGI:1926044	3	0
MGI:1926045	1	0
MGI:1926050	3	0
MGI:1926055	3	0
MGI:1926056	1	0
MGI:1926057	3	0
MGI:1926059	3	0
MGI:1926062	3	0
MGI:1926067	3	0
MGI:1926068	3	0
MGI:1926077	3	0
MGI:1926083	1	0
MGI:1926090	3	0
MGI:1926091	3	0
MGI:1926093	3	0
MGI:1926094	3	0
MGI:1926098	3	0
MGI:1926099	3	0
MGI:1926100	3	0
MGI:1926106	3	0
MGI:1926113	3	0
MGI:1926115	3	0
MGI:1926117	3	0
MGI:1926118	3	0
MGI:1926121	3	0
MGI:1926123	3	0
MGI:1926124	3	0
MGI:1926125	3	0
MGI:1926126	3	0
MGI:1926128	7	5
MGI:1926129	8	7
MGI:1926131	3	0
MGI:1926132	3	0
MGI:1926133	3	0
MGI:1926140	1	0
MGI:1926149	3	0
MGI:1926150	3	0
MGI:1926152	3	0
MGI:1926154	3	0
MGI:1926155	3	0
MGI:1926158	1	0
MGI:1926159	1	0
MGI:1926160	1	0
MGI:1926164	3	2
MGI:1926166	3	0
MGI:1926167	3	0
MGI:1926168	3	0
MGI:1926169	2	0
MGI:1926173	1	0
MGI:1926174	3	0
MGI:1926181	3	0
MGI:1926184	3	0
MGI:1926185	1	0
MGI:1926187	1	0
MGI:1926209	6	5
MGI:1926268	3	2
MGI:1926269	4	2
MGI:1926287	3	1
MGI:1926784	4	3
MGI:1926876	2	0
MGI:1926945	14	13
MGI:1926956	4	3
MGI:1927155	1	0
MGI:1927654	1	0
MGI:1927656	2	0
MGI:1927853	3	0
MGI:1928333	4	2
MGI:1928401	11	0
MGI:1928740	1	0
MGI:1928858	2	0
MGI:1928897	16	14
MGI:1928903	2	0
MGI:1928947	1	0
MGI:1929008	3	2
MGI:1929270	5	3
MGI:1929472	3	2
MGI:1929507	2	1
MGI:1929749	1	0
MGI:1930003	8	5
MGI:1930005	7	4
MGI:1930020	3	1
MGI:1930036	10	8
MGI:1930136	2	1
MGI:1930189	3	0
MGI:1930299	3	0
MGI:1930302	3	0
MGI:1930628	2	1
MGI:1930867	1	0
MGI:1930915	3	0
MGI:1930949	2	0
MGI:1930951	3	0
MGI:1931024	3	0
MGI:1931050	7	5
MGI:1931250	2	0
MGI:1932034	3	0
MGI:1932491	3	0
MGI:1933113	2	0
MGI:1933141	3	0
MGI:1933144	3	0
MGI:1933199	3	2
MGI:1933382	4	3
MGI:1933385	2	1
MGI:1933548	8	7
MGI:1933621	2	0
MGI:1933623	2	1
MGI:1933786	22	21
MGI:1933846	1	0
MGI:1934135	11	9
MGI:1934368	7	6
MGI:1934923	6	5
MGI:1935129	10	9
MGI:1935196	2	1
MGI:1935197	3	1
MGI:1935200	1	0
MGI:1935203	4	3
MGI:1935205	4	3
MGI:1935214	2	1
MGI:1935216	2	1
MGI:1935217	2	1
MGI:1935218	2	1
MGI:1935219	2	1
MGI:1935221	3	1
MGI:1935227	2	1
MGI:1935228	2	1
MGI:2135607	21	0
MGI:2135932	3	0
MGI:2135945	3	1
MGI:2135957	8	7
MGI:2135959	3	0
MGI:2136735	1	0
MGI:2136738	1	0
MGI:2136745	1	0
MGI:2136747	3	2
MGI:2136750	1	0
MGI:2136754	1	0
MGI:2136756	1	0
MGI:2136758	1	0
MGI:2136759	1	0
MGI:2136882	11	7
MGI:2136935	3	2
MGI:2136939	3	2
MGI:2136959	4	3
MGI:2136976	2	1
MGI:2137383	10	9
MGI:2137594	2	0
MGI:2137870	3	0
MGI:2138143	2	0
MGI:2138157	3	0
MGI:2138198	3	0
MGI:2138232	1	0
MGI:2138299	2	0
MGI:2138346	1	0
MGI:2138351	2	0
MGI:2138366	3	0
MGI:2138393	3	0
MGI:2138406	3	0
MGI:2138548	3	0
MGI:2138649	3	0
MGI:2138683	3	0
MGI:2138735	3	0
MGI:2138811	1	0
MGI:2138853	3	0
MGI:2138867	3	0
MGI:2138884	3	0
MGI:2138935	3	0
MGI:2138937	2	0
MGI:2138948	3	0
MGI:2138986	3	0
MGI:2138993	5	3
MGI:2139018	1	0
MGI:2139044	3	0
MGI:2139080	2	0
MGI:2139090	9	7
MGI:2139132	3	0
MGI:2139172	3	0
MGI:2139220	1	0
MGI:2139243	3	0
MGI:2139252	3	0
MGI:2139258	2	0
MGI:2139307	3	0
MGI:2139328	1	0
MGI:2139347	2	0
MGI:2139429	3	0
MGI:2139444	3	0
MGI:2139445	3	0
MGI:2139448	3	0
MGI:2139451	3	0
MGI:2139461	3	0
MGI:2139494	3	0
MGI:2139582	3	0
MGI:2139593	1	0
MGI:2139599	3	0
MGI:2139603	3	0
MGI:2139623	3	0
MGI:2139742	3	0
MGI:2139767	3	0
MGI:2139777	1	0
MGI:2139810	3	0
MGI:2139818	3	0
MGI:2139916	1	0
MGI:2139951	3	0
MGI:2140027	3	0
MGI:2140033	3	0
MGI:2140050	1	0
MGI:2140179	2	0
MGI:2140219	6	5
MGI:2140273	3	0
MGI:2140323	3	0
MGI:2140352	3	0
MGI:2140371	1	0
MGI:2140381	3	0
MGI:2140466	2	0
MGI:2140473	1	0
MGI:2140500	1	0
MGI:2140540	3	0
MGI:2140631	3	0
MGI:2140649	3	0
MGI:2140651	2	0
MGI:2140675	3	0
MGI:2140680	2	0
MGI:2140706	1	0
MGI:2140708	1	0
MGI:2140712	8	7
MGI:2140767	1	0
MGI:2140770	10	8
MGI:2140779	2	1
MGI:2140783	3	0
MGI:2140872	3	0
MGI:2140904	3	0
MGI:2140910	3	0
MGI:2140975	3	0
MGI:2140983	2	0
MGI:2141033	3	0
MGI:2141041	2	0
MGI:2141043	3	0
MGI:2141225	3	0
MGI:2141280	3	0
MGI:2141303	3	0
